local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,4.0,1100.0,Sander SKOTHEIM,NOR,59.79
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,5.0,608.0,Johannes ERM,EST,59.58
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,6.0,331.0,Daniel GOLUBOVIC,AUS,59.33
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,7.0,772.0,Till STEINFORTH,GER,59.14
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,8.0,602.0,Jorge UREÑA,ESP,57.93
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,9.0,650.0,Makenson GLETTY,FRA,53.02
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,10.0,1162.0,Ayden OWENS-DELERME,PUR,51.17
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,,468.0,Damian WARNER,CAN,DNS
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,1.0,751.0,Niklas KAUL,GER,77.78
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,2.0,610.0,Janek ÕIGLANE,EST,71.89
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,3.0,794.0,Lindon VICTOR,GRN,68.22
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,4.0,1290.0,Heath BALDWIN,USA,67.59
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,5.0,1099.0,Markus ROOTH,NOR,66.87
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,6.0,611.0,Karel TILGA,EST,64.16
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,7.0,1063.0,Rik TAAM,NED,57.08
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,8.0,1358.0,Zachery ZIEMEK,USA,57.05
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,9.0,759.0,Leo NEUGEBAUER,GER,56.64
20:10,M,Javelin Throw,Decathlon Group B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/startlist#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/series#B,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/summary#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/decathlon/javelin-throw/points#resultheader,10.0,1351.0,Harrison WILLIAMS,USA,51.17
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,1.0,1730.0,Thea LAFOND,DMA,15.02
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,2.0,2066.0,Shanieka RICKETTS,JAM,14.87
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,3.0,2457.0,Jasmine MOORE,USA,14.67
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,4.0,1710.0,Liadagmis POVEA,CUB,14.64
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,5.0,1709.0,Leyanis PÉREZ HERNÁNDEZ,CUB,14.62
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,6.0,1772.0,Ana PELETEIRO-COMPAORÉ,ESP,14.59
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,7.0,2069.0,Ackelia SMITH,JAM,14.42
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,8.0,2017.0,Dariya DERKACH,ITA,14.14
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,9.0,2462.0,Keturah ORJI,USA,14.05
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,10.0,2303.0,Elena Andreea TALOȘ,ROU,14.03
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,11.0,2401.0,Maryna BEKH-ROMANCHUK,UKR,13.98
20:20,W,Triple Jump,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/triple-jump/final/series#resultheader,,,12.0,1830.0,Ilionis GUILLAUME,FRA,13.78
20:55,X,4x400 Metres Relay,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/result#resultheader,,,1.0,,Netherlands,NED,3:07.43 AR
20:55,X,4x400 Metres Relay,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/result#resultheader,,,2.0,,United States,USA,3:07.74
20:55,X,4x400 Metres Relay,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/result#resultheader,,,3.0,,Great Britain & NI,GBR,3:08.01 NR
20:55,X,4x400 Metres Relay,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/result#resultheader,,,4.0,,Belgium,BEL,3:09.36 NR
20:55,X,4x400 Metres Relay,Final,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/mixed/4x400-metres-relay/final/result#resultheader,,,5.0,,Jamaica,JAM,3:11.67
